device_id,timestep,ldr,light_intensity,voltage,current,power,mode,fault_name,pwm
streetlight-node-01,430714,201,0,10.49,0.237,2.834,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,430794,191,0,11.57,0.237,2.828,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,430874,265,0,11.52,0.059,0.716,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,430954,208,0,12.86,0.274,3.197,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,431034,280,0,13.54,0.083,1.0,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,431114,99,0,10.68,0.279,3.272,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,431194,137,0,12.24,0.2,2.381,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,431274,400,12,10.78,0.059,0.711,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,431354,397,12,11.42,0.054,0.648,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,431434,25,0,11.81,0.059,0.712,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,431514,310,0,13.49,0.075,0.903,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,431594,152,0,13.38,0.064,0.772,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,431674,309,0,10.7,0.065,0.78,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,431754,24,0,13.0,0.062,0.747,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,431834,75,0,10.89,0.064,0.776,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,431914,149,0,11.13,0.216,2.581,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,431994,81,0,10.64,0.054,0.652,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,432074,69,0,11.21,0.057,0.679,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,432154,285,0,11.21,0.065,0.774,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,432234,230,0,13.25,0.059,0.712,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,432314,334,0,11.11,0.08,0.972,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,432394,331,0,12.0,0.221,2.639,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,432474,400,12,12.86,0.221,2.639,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,432554,211,0,11.46,0.0,0.0,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,432634,83,0,13.1,0.239,2.831,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,432714,237,0,12.86,0.239,2.866,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,432794,23,0,12.58,0.062,0.745,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,432874,289,0,12.03,0.258,3.024,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,432954,238,0,12.83,0.059,0.712,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,433034,181,0,10.67,0.07,0.841,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,433114,104,0,12.53,0.059,0.716,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,433194,280,0,12.25,0.059,0.713,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,433274,384,8,13.3,0.059,0.711,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,433354,285,0,11.57,0.29,3.403,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,433434,198,0,10.74,0.221,2.634,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,433514,73,0,12.75,0.266,3.098,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,433594,169,0,12.51,0.062,0.747,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,433674,270,0,12.55,0.054,0.647,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,433754,173,0,12.9,0.213,2.539,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,433834,293,0,12.69,0.216,2.571,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,433914,49,0,12.87,0.078,0.936,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,433994,59,0,11.0,0.078,0.936,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,434074,91,0,11.73,0.059,0.709,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,434154,13,0,12.41,0.064,0.777,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,434234,345,0,11.03,0.208,2.466,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,434314,277,0,12.42,0.062,0.742,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,434394,136,0,12.95,0.07,0.842,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,434474,331,0,12.84,0.07,0.836,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,434554,207,0,12.08,0.221,2.628,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,434634,85,0,12.98,0.062,0.741,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,434714,94,0,10.67,0.054,0.645,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,434794,62,0,10.8,0.07,0.836,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,434874,51,0,12.7,0.072,0.873,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,434954,389,10,11.99,0.067,0.809,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,435034,369,4,11.12,0.072,0.871,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,435114,64,0,11.16,0.223,2.654,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,435194,296,0,12.84,0.297,3.482,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,435274,154,0,11.59,0.062,0.741,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,435354,338,0,10.76,0.0,0.0,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,435434,280,0,11.29,0.231,2.76,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,435514,134,0,13.09,0.072,0.867,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,435594,240,0,10.77,0.051,0.617,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,435674,266,0,10.53,0.08,0.966,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,435754,83,0,10.99,0.057,0.679,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,435834,302,0,12.21,0.07,0.832,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,435914,21,0,11.73,0.07,0.841,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,435994,206,0,10.91,0.059,0.711,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,436074,332,0,11.63,0.247,2.9,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,436154,42,0,10.65,0.072,0.873,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,436234,219,0,13.16,0.088,1.064,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,436314,135,0,13.12,0.065,0.771,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,436394,211,0,11.02,0.297,3.467,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,436474,88,0,11.78,0.054,0.651,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,436554,262,0,11.91,0.216,2.576,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,436634,263,0,11.12,0.07,0.842,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,436714,265,0,10.92,0.067,0.809,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,436794,294,0,12.2,0.065,0.777,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,436874,377,6,13.2,0.059,0.713,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,436954,198,0,12.21,0.067,0.809,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,437034,73,0,11.05,0.07,0.841,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,437114,161,0,12.82,0.062,0.742,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,437194,34,0,11.55,0.054,0.65,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,437274,218,0,13.12,0.062,0.739,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,437354,346,0,13.37,0.2,2.377,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,437434,84,0,10.59,0.065,0.777,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,437514,33,0,11.23,0.0,0.0,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,437594,219,0,13.02,0.218,2.586,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,437674,205,0,13.25,0.07,0.839,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,437754,252,0,11.44,0.062,0.748,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,437834,40,0,12.97,0.062,0.742,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,437914,283,0,12.25,0.0,0.0,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,437994,321,0,12.8,0.067,0.806,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,438074,326,0,13.32,0.051,0.619,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,438154,118,0,11.99,0.26,3.055,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,438234,53,0,10.75,0.226,2.691,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,438314,375,6,11.18,0.072,0.867,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,438394,362,3,13.24,0.062,0.744,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,438474,242,0,12.75,0.234,2.797,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,438554,327,0,10.98,0.266,3.085,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,438634,154,0,11.56,0.279,3.245,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,438714,136,0,10.63,0.242,2.892,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,438794,302,0,12.06,0.268,3.142,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,438874,326,0,12.22,0.284,3.313,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,438954,187,0,11.09,0.226,2.697,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,439034,138,0,11.68,0.067,0.809,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,439114,302,0,12.93,0.067,0.811,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,439194,141,0,12.05,0.065,0.777,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,439274,316,0,13.13,0.0,0.0,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,439354,258,0,12.72,0.057,0.682,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,439434,424,18,12.45,0.067,0.801,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,439514,228,0,11.88,0.051,0.618,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,439594,394,11,12.23,0.065,0.771,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,439674,303,0,11.2,0.07,0.831,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,439754,149,0,12.99,0.221,2.623,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,439834,245,0,12.19,0.282,3.296,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,439914,34,0,12.35,0.059,0.712,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,439994,42,0,11.88,0.062,0.745,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,440074,151,0,12.2,0.057,0.68,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,440154,249,0,12.03,0.057,0.682,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,440234,250,0,13.06,0.062,0.739,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,440314,44,0,12.75,0.297,3.482,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,440394,5,0,12.55,0.072,0.866,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,440474,253,0,12.07,0.062,0.745,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,440554,411,15,11.64,0.075,0.895,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,440634,236,0,10.23,0.279,3.245,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,440714,165,0,10.62,0.057,0.675,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,440794,249,0,12.95,0.078,0.936,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,440874,364,3,12.22,0.075,0.904,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,440954,138,0,12.9,0.057,0.682,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,441034,304,0,10.18,0.282,3.282,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,441114,233,0,11.34,0.231,2.72,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,441194,26,0,12.33,0.08,0.968,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,441274,124,0,10.98,0.054,0.645,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,441354,300,0,12.57,0.067,0.809,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,441434,159,0,11.71,0.067,0.804,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,441514,135,0,11.99,0.078,0.932,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,441594,285,0,11.18,0.208,2.476,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,441674,168,0,12.2,0.065,0.769,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,441754,58,0,11.79,0.062,0.745,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,441834,129,0,10.62,0.065,0.774,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,441914,215,0,11.35,0.218,2.602,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,441994,317,0,12.8,0.0,0.0,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,442074,134,0,11.97,0.276,3.187,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,442154,212,0,12.44,0.088,1.051,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,442234,-21,0,12.07,0.072,0.866,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,442314,43,0,12.02,0.229,2.695,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,442394,188,0,12.69,0.067,0.802,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,442474,241,0,12.4,0.067,0.809,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,442554,225,0,12.19,0.062,0.745,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,442634,196,0,12.48,0.065,0.777,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,442714,387,9,13.16,0.282,3.296,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,442794,46,0,11.04,0.223,2.649,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,442874,98,0,13.34,0.07,0.841,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,442954,285,0,11.97,0.062,0.745,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,443034,300,0,12.1,0.062,0.745,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,443114,192,0,13.22,0.062,0.741,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,443194,303,0,10.77,0.0,0.0,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,443274,204,0,11.06,0.284,3.32,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,443354,411,15,11.92,0.059,0.706,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,443434,369,4,12.76,0.226,2.697,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,443514,131,0,10.34,0.239,2.825,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,443594,397,12,13.02,0.072,0.873,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,443674,261,0,11.71,0.059,0.711,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,443754,92,0,11.77,0.229,2.728,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,443834,292,0,12.84,0.274,3.203,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,443914,313,0,12.0,0.064,0.777,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,443994,385,8,11.05,0.051,0.615,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,444074,47,0,13.22,0.0,0.0,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,444154,368,4,11.34,0.266,3.091,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,444234,181,0,11.87,0.078,0.936,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,444314,376,6,11.92,0.192,2.273,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,444394,303,0,12.01,0.088,1.064,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,444474,301,0,11.09,0.072,0.873,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,444554,137,0,13.05,0.202,2.383,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,444634,274,0,12.49,0.234,2.791,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,444714,365,3,10.58,0.0,0.0,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,444794,260,0,13.21,0.067,0.804,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,444874,73,0,11.48,0.075,0.899,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,444954,144,0,12.33,0.0,0.0,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,445034,178,0,11.82,0.242,2.88,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,445114,364,3,11.53,0.295,3.4,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,445194,270,0,10.89,0.075,0.897,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,445274,326,0,11.99,0.078,0.932,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,445354,80,0,11.29,0.062,0.741,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,445434,62,0,11.96,0.08,0.964,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,445514,267,0,10.44,0.242,2.868,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,445594,303,0,12.87,0.26,3.106,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,445674,125,0,11.48,0.078,0.934,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,445754,107,0,11.87,0.0,0.0,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,445834,242,0,11.71,0.208,2.476,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,445914,0,0,13.09,0.0,0.0,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,445994,104,0,11.94,0.0,0.0,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,446074,339,0,12.37,0.065,0.772,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,446154,406,14,12.45,0.065,0.777,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,446234,340,0,11.97,0.078,0.936,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,446314,352,0,12.49,0.189,2.255,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,446394,30,0,11.29,0.07,0.841,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,446474,44,0,11.59,0.247,2.924,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,446554,272,0,13.34,0.059,0.713,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,446634,304,0,11.59,0.091,1.095,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,446714,260,0,12.73,0.059,0.713,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,446794,145,0,12.4,0.245,2.917,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,446874,100,0,10.55,0.067,0.809,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,446954,53,0,12.09,0.07,0.836,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,447034,166,0,11.76,0.059,0.713,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,447114,199,0,12.6,0.057,0.677,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,447194,57,0,13.43,0.078,0.936,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,447274,165,0,12.83,0.176,2.085,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,447354,425,19,11.55,0.268,3.115,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,447434,242,0,12.27,0.065,0.774,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,447514,371,5,12.8,0.059,0.709,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,447594,71,0,11.96,0.083,1.0,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,447674,396,11,11.82,0.07,0.842,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,447754,199,0,11.58,0.067,0.804,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,447834,257,0,13.29,0.054,0.646,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,447914,350,0,11.13,0.078,0.934,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,447994,38,0,12.58,0.065,0.772,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,448074,334,0,12.19,0.072,0.871,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,448154,359,2,11.38,0.231,2.737,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,448234,200,0,11.52,0.062,0.744,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,448314,15,0,10.96,0.067,0.806,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,448394,71,0,10.9,0.0,0.0,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,448474,379,7,10.99,0.274,3.197,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,448554,314,0,13.11,0.075,0.906,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,448634,296,0,13.49,0.059,0.713,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,448714,65,0,12.28,0.242,2.874,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,448794,54,0,10.82,0.292,3.391,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,448874,33,0,11.58,0.086,1.025,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,448954,239,0,12.0,0.057,0.68,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,449034,287,0,13.21,0.075,0.906,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,449114,105,0,11.67,0.239,2.854,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,449194,65,0,13.01,0.213,2.534,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,449274,45,0,12.16,0.067,0.802,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,449354,399,12,11.72,0.075,0.899,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,449434,160,0,12.16,0.054,0.65,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,449514,189,0,11.72,0.08,0.968,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,449594,319,0,11.8,0.07,0.841,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,449674,132,0,12.38,0.226,2.663,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,449754,292,0,11.71,0.062,0.747,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,449834,15,0,13.45,0.059,0.713,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,449914,272,0,13.34,0.221,2.628,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,449994,247,0,13.26,0.067,0.809,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,450074,225,0,12.69,0.266,3.111,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,450154,91,0,11.9,0.292,3.384,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,450234,79,0,12.79,0.0,0.0,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,450314,355,1,10.97,0.218,2.597,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,450394,322,0,11.08,0.078,0.927,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,450474,80,0,11.89,0.078,0.931,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,450554,243,0,11.07,0.059,0.709,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,450634,77,0,12.68,0.287,3.358,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,450714,151,0,12.23,0.091,1.095,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,450794,195,0,11.02,0.067,0.809,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,450874,320,0,12.59,0.065,0.777,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,450954,30,0,10.56,0.057,0.682,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,451034,109,0,10.69,0.07,0.839,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,451114,86,0,12.89,0.051,0.614,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,451194,160,0,10.88,0.096,1.159,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,451274,55,0,10.77,0.221,2.634,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,451354,407,14,12.06,0.279,3.259,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,451434,32,0,12.03,0.231,2.754,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,451514,175,0,11.02,0.072,0.874,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,451594,215,0,10.54,0.245,2.911,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,451674,218,0,12.23,0.067,0.809,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,451754,37,0,13.08,0.07,0.841,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,451834,316,0,12.81,0.0,0.0,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,451914,29,0,10.8,0.292,3.384,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,451994,65,0,10.84,0.205,2.424,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,452074,226,0,13.46,0.054,0.65,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,452154,257,0,11.02,0.075,0.903,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,452234,341,0,12.54,0.062,0.744,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,452314,63,0,12.85,0.274,3.21,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,452394,46,0,12.73,0.07,0.841,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,452474,112,0,11.63,0.284,3.327,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,452554,410,15,12.61,0.072,0.876,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,452634,323,0,12.05,0.072,0.874,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,452714,127,0,12.28,0.208,2.481,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,452794,302,0,10.8,0.064,0.78,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,452874,199,0,11.76,0.208,2.451,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,452954,187,0,11.06,0.065,0.779,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,453034,338,0,13.49,0.051,0.619,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,453114,185,0,10.86,0.057,0.683,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,453194,395,11,12.65,0.229,2.734,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,453274,178,0,11.05,0.059,0.711,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,453354,263,0,12.13,0.059,0.711,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,453434,359,2,11.46,0.221,2.612,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,453514,361,2,13.31,0.059,0.712,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,453594,401,13,13.37,0.062,0.744,3.0,SENSOR_DEGRADATION,0
streetlight-node-01,453674,60,0,11.3,0.096,1.161,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,453754,111,0,12.07,0.072,0.874,3.0,SENSOR_DEGRADATION,220
streetlight-node-01,453834,338,0,13.14,0.062,0.747,3.0,SENSOR_DEGRADATION,0
